name;url;description;physical_address;hours;phone1_number;phone1_label;phone1_has_clerk;phone2_number;phone2_label;phone2_has_clerk;phone3_number;phone3_label;phone3_has_clerk;phone4_number;phone4_label;phone4_has_clerk;phone5_number;phone5_label;phone5_has_clerk;phone6_number;phone6_label;phone6_has_clerk;phone7_number;phone7_label;phone7_has_clerk;phone8_number;phone8_label;phone8_has_clerk;phone9_number;phone9_label;phone9_has_clerk;phone10_number;phone10_label;phone10_has_clerk;fax1_number;fax1_label;fax1_has_clerk;fax2_number;fax2_label;fax2_has_clerk;fax3_number;fax3_label;fax3_has_clerk;fax4_number;fax4_label;fax4_has_clerk;fax5_number;fax5_label;fax5_has_clerk;ada_coordinators;notes;mailing_address
"Bristol County Superior Court";https://www.mass.gov/locations/bristol-county-superior-court;"The Bristol County Superior Court in Taunton serves the cities and towns of Bristol County. This location only handles criminal matters.";"9 Court St., Taunton, MA 02780";"Monday - Friday: \n 8:00 am-4:30 pm";"(508) 823-6588";"Clerk's Office";true;"(508) 491-3300";"Probation Department";false;"(508) 491-2800";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(508) 821-9563";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Aaron Strojny\".";None detected;Not yet handled
"Bristol County Superior Court-New Bedford";https://www.mass.gov/locations/bristol-county-superior-court-new-bedford;"The Bristol County Superior Court in New Bedford serves the cities and towns of Bristol County. This location handles  only civil matters.";"441 County St., 1st Floor, New Bedford, MA 02740";"Monday - Friday: \n 8:00 am-4:30 pm";"(508) 996-2051";"Clerk's Office";true;"(508) 996-2051";"Clerk's Office";true;"(508) 491-3300";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Jennifer Sullivan\". \"Jurors Only\".";"\"Clerk's Office\". \"Probation Department\".";Not yet handled
"Bristol County Superior Court-Fall River";https://www.mass.gov/locations/bristol-county-superior-court-fall-river;"This court serves the cities and towns of Bristol County. This location handles only criminal matters.";"186 S. Main St., Fall River, MA 02720";"Monday - Friday: \n 8:30 am-4:30 pm";"(508) 491-3300";"Clerk's Office & Probation Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(508) 821-9563";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Jennifer Sullivan\". \"Jurors Only\".";"\"Probation Department\".";Not yet handled
"Edgartown District Court";https://www.mass.gov/locations/edgartown-district-court;"This court serves Edgartown, Oak Bluffs, Tisbury, West Tisbury, Chilmark, Aquinnah (formerly Gay Head), Gosnold, and Elizabeth Islands.";"81 Main St., Edgartown, MA 02539";"Monday - Friday: \n 8:30 am-4:30 pm";"(508) 627-3751";"Clerk's Office";true;"(508) 627-4291";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;None detected;"\"Clerk's Office mailing address\". \"Probation Department mailing address\".";Not yet handled
"Edgartown Juvenile Court";https://www.mass.gov/locations/edgartown-juvenile-court;"The Barnstable County-Town of Plymouth Division of the Juvenile Court in Edgartown serves Aquinnah, Chilmark, Edgartown, Gosnold, Oaks Bluff, Tisbury, West Tisbury";"81 Main Street, Edgartown, MA 02539";"Hours vary";"(508) 495-1696";Assumed primary number;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;None detected;None detected;Not yet handled
"Dukes Probate and Family Court";https://www.mass.gov/locations/dukes-probate-and-family-court;"This court serves all the towns of Dukes County.\n\nThe mailing address for this court is:\n\n81 Main St., P.O. Box 237, Edgartown, MA 02539";"81 Main St., Edgartown, MA 02539";"Monday - Friday: \n 8:30 am-4:30 pm";"(508) 627-4703";"Clerk's Office";true;"(508) 897-5418";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(508) 627-7664";"Clerk's Office";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Mallory Calamare\".";None detected;Not yet handled
"Dukes County Superior Court";https://www.mass.gov/locations/dukes-county-superior-court;"This court serves all the towns of Dukes County.\n\nThe mailing address for this court is:\n\n81 Main St., P.O. Box 1267, Edgartown, MA 02539";"81 Main St., Edgartown, MA 02539";"Monday - Friday: \n 8:00 am-4:00 pm";"(508) 627-4668";Assumed primary number;false;"(508) 627-4668";"Clerk's Office";true;"(508) 375-6650";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Deanna L. Ruiz\". \"Jurors Only\".";"\"Clerk's Office mailing address\". \"Probation Department mailing address\".";Not yet handled
"Gloucester District Court";https://www.mass.gov/locations/gloucester-district-court;"This court serves Essex, Gloucester, and Rockport.";"1 Lowell St., Peabody, MA 01960";"Monday - Friday: \n 8:30 am-4:30 pm";"(978) 283-2620";"Clerk’s Office";true;"(978) 283-1440";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(978) 283-8784";"Clerk’s Office";true;"(978) 283-8743";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Melissa Joy Teixeira\".";None detected;Not yet handled
"Newburyport District Court";https://www.mass.gov/locations/newburyport-district-court;"This court serves Amesbury, Merrimac, Newbury, Newburyport, Rowley, Salisbury, and West Newbury.";"188 State St., Newburyport, MA 01950";"Monday - Friday: \n 8:30 am-4:30 pm";"(978) 462-2652";"Clerk's Office";true;"(978) 465-8373";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(978) 465-6471";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Ashley Devine\". \"Jurors Only\".";None detected;Not yet handled
"Ipswich District Court";https://www.mass.gov/locations/ipswich-district-court;"The Ipswich District Court sits in Newburyport and serves Ipswich, Hamilton, Wenham, and Topsfield.";"188 State St., Newburyport, MA 01950";"Monday - Friday: \n 8:30 am-4:30 pm";"(978) 462-2652";"Clerk’s Office";true;"(978) 465-8373";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(978) 463-0438";"Clerk’s Office";true;"(978) 462-5642";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Ashley Devine\".";None detected;Not yet handled
"Lawrence District Court";https://www.mass.gov/locations/lawrence-district-court;"This court serves Andover, Lawrence, Methuen, and North Andover.";"2 Appleton St., Lawrence, MA 01840";"Monday - Friday: \n 8:00 am-4:30 pm";"(978) 687-7184";None detected;false;"(978) 685-2636";"TTY";false;"(978) 687-7184";"Clerk’s Office & Probation Department";true;"(978) 687-7184";"Civil Clerk’s Office";true;"(978) 687-7184";"Criminal Clerk’s Office";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Nicole Ouelette\". \"Jurors Only\".";"\"Fenton Judicial Center\".";Not yet handled
"Lynn District Court";https://www.mass.gov/locations/lynn-district-court;"This court serves Lynn, Marblehead, Nahant, Saugus, and Swampscott.";"580 Essex St., Lynn, MA 01901";"Monday - Friday: \n 8:30 am-4:30 pm";"(781) 598-5200";"Clerk’s Office";true;"(781) 598-6400";"Probation Department";false;"(781) 581-2707";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(781) 598-4350";"Clerk’s Office";true;"(781) 592-5521";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Shawn Melanson\". \"Jurors Only\".";None detected;Not yet handled
"Peabody District Court";https://www.mass.gov/locations/peabody-district-court;"This court serves Lynnfield and Peabody.";"1 Lowell St., Peabody, MA 01960";"Monday - Friday: \n 8:30 am-4:30 pm";"(978) 532-3100";"Clerk’s Office & Probation Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(978) 531-8524";"Clerk’s Office";true;"(978) 532-0357";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Rosalind Faretra\". \"Jurors Only\".";None detected;Not yet handled
"Salem District Court";https://www.mass.gov/locations/salem-district-court;"This court serves Beverly, Danvers, Manchester by the Sea, Middleton, and Salem.";"56 Federal St., Salem, MA 01970";"Monday - Friday: \n 8:30 am-4:30 pm";"(978) 744-1167";"Clerk’s Office";true;"(978) 744-2056";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Andrew Stahnke\". \"andrew.stahnke@jud.state.ma.us\". \"Jurors Only\".";None detected;Not yet handled
"Northeast Housing Court - Lawrence Session";https://www.mass.gov/locations/northeast-housing-court-lawrence-session;"The Lawrence Session of the Northeast Housing Court serves Amesbury, Andover, Boxford, Georgetown, Groveland, Haverhill, Lawrence, Merrimac, Methuen, Newbury, Newburyport, North Andover, Rowley, Salisbury, and West Newbury.";"2 Appleton St., 2nd Floor, Lawrence, MA 01840";"Monday - Friday: \n 8:30 am-4:30 pm";"(978) 689-7833";"Clerk’s Office & Housing Specialist Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Cynthia Kappotis\". \"Jurors Only\".";"\"Fenton Judicial Center\".";Not yet handled
"Northeast Housing Court - Salem Session";https://www.mass.gov/locations/northeast-housing-court-salem-session;"The Salem session of the Northeast Housing Court serves Beverly, Danvers, Essex, Gloucester, Hamilton, Ipswich, Lynnfield, Manchester-by-The-Sea, Marblehead, Middleton, Peabody, Rockport, Salem, Swampscott, Topsfield, and Wenham.";"56 Federal St. , Salem, MA 01970";"Monday - Friday: \n 8:30 am-4:30 pm";"(978) 825-4920";"Clerk’s Office & Housing Specialist Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Cynthia Kappotis\". \"Jurors Only\".";None detected;Not yet handled
"Northeast Housing Court - Lynn Session";https://www.mass.gov/locations/northeast-housing-court-lynn-session;"The Lynn session of the Northeast Housing Court is located in Salem and serves Lynn, Nahant, and Saugus.";"56 Federal St. , Salem, MA 01970";"Monday - Friday: \n 8:30 am-4:30 pm";"(978) 825-4920";"Clerk's Office & Housing Specialist Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Cynthia Kappotis\".";None detected;Not yet handled
"Salem Juvenile Court";https://www.mass.gov/locations/salem-juvenile-court;"The Essex County Juvenile Court in Salem serves Beverly, Danvers, Lynnfield, Manchester-by-the-Sea, Peabody and Salem.";"56 Federal St., Salem, MA 01970";"Monday - Friday: \n 8:30 am-4:30 pm";"(978) 745-9660 x1";"Clerk's Office";true;"(978) 745-9601 x2";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Marina Greeke\". \"Staci Gergley\". \"Jurors Only\".";None detected;Not yet handled
"Lawrence Juvenile Court";https://www.mass.gov/locations/lawrence-juvenile-court;"The Essex County Juvenile Court in Lawrence serves Andover, Boxford, Bradford, Georgetown, Groveland, Haverhill, Lawrence, Methuen, and North Andover.";"2 Appleton Street, Lawrence, MA 01840";"Monday - Friday: \n 8:30 am-4:30 pm";"(978) 725-4900 x2";"Clerk's Office";true;"(978) 725-3875 x3";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Marina Greeke\".";"\"Fenton Judicial Center\".";Not yet handled
"Lynn Juvenile Court";https://www.mass.gov/locations/lynn-juvenile-court;"The Essex County Juvenile Court in Lynn serves Lynn, Marblehead, Nahant, Saugus, and Swampscott.";"139 Central Ave., Lynn, MA 01901";"Monday - Friday: \n 8:30 am-4:30 pm";"(781) 586-0415 x4";"Clerk's Office";true;"(781) 586-0695 x5";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Marina Greeke\". \"Jurors Only\".";None detected;Not yet handled
"Newburyport Juvenile Court";https://www.mass.gov/locations/newburyport-juvenile-court;"The Essex County Juvenile Court in Newburyport serves Amesbury, Essex, Hamilton, Ipswich, Merrimac, Newbury, Newburyport, Rowley, Salisbury, Topsfield, Wenham, and West Newbury.\n\nThe mailing address for this court is:\n\n188 State St., Route 1, Traffic Circle, Newburyport, MA 01950";"188 State St. , Newburyport, MA 01950";"Monday - Friday: \n 8:30 am-4:30 pm";"(978) 462-0617 x5";"Clerk's Office";true;"(978) 462-0617 x5";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Marina Greeke\". \"Jane Pagley-Stanwood\".";None detected;Not yet handled
"Essex Probate and Family Court";https://www.mass.gov/locations/essex-probate-and-family-court;"This court serves all cities and towns in Essex County.";"36 Federal St., Salem, MA 01970";"Monday - Friday: \n 8:00 am-4:30 pm";"(978) 744-1020";None detected;false;"(978) 745-0350";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Maritza Mercedes\". \"Tara Kiley\".";None detected;Not yet handled
"Lawrence Probate and Family Court";https://www.mass.gov/locations/lawrence-probate-and-family-court;"The Essex Probate and Family Court in Lawrence serves all cities and towns of Essex County.";"2 Appleton St., Lawrence, MA 01840";"Please note that the Registry is closed from 1:00 - 2:00 daily";"(978) 686-9692";"Register’s Office";false;"(978) 744-1020";"Probation Department";false;"(978) 975-2429";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(978) 687-3694";"Register's Office";false;"(978) 741-5732";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Maritza Mercedes\". \"Zona Sharfman\".";None detected;Not yet handled
"Essex County Superior Court";https://www.mass.gov/locations/essex-county-superior-court;"This court serves all cities and towns of Essex County.";"56 Federal St., Salem, MA 01970";"Monday - Friday: \n 8:00 am-4:30 pm";"(978) 744-5500";"Clerk's Office";true;"(978) 825-4880";"Probation Department";false;"(978) 744-5880";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(978) 741-0691";"Clerk's Office";true;"(978) 741-4368";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Rebecca Matuza\". \"Maria Dres\". \"Lisa Gomes\". \"Jurors Only\".";None detected;Not yet handled
"Essex County Superior Court - Lawrence";https://www.mass.gov/locations/essex-county-superior-court-lawrence;"This court serves all the cities and towns of Essex County.";"43 Appleton Way, Lawrence, MA 01841";"Monday - Friday: \n 8:00 am-4:30 pm";"(978) 242-1900";"Clerk's Office";true;"(978) 242-1905";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(978) 687-7869";"Clerk's Office";true;"(978) 682-0474";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Stefano J. Cornelio, Esq.\". \"Sarah Anderson\". \"Jurors Only\".";None detected;Not yet handled
"Essex County Superior Court - Newburyport";https://www.mass.gov/locations/essex-county-superior-court-newburyport;"This court serves all the towns of Essex County.";"145 High St., Newburyport, MA 01950";"Monday - Friday: \n 8:00 am-4:00 pm";"(978) 462-4474";"Clerk's Office";true;"(978) 462-4474";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(978) 462-0432";"Clerk's Office";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Anne Mitchell\". \"Jaimie Essigmann\". \"Jurors Only\".";None detected;Not yet handled
"Greenfield District Court";https://www.mass.gov/locations/greenfield-district-court;"This court serves Ashfield, Bernardston, Buckland, Charlemont, Colrain, Conway, Deerfield, Gill, Greenfield, Hawley, Heath, Leyden, Monroe, Montague, Northfield, Rowe, Shelburne, Sunderland, and Whately.";"43 Hope St., Greenfield, MA 01301";"Monday - Friday: \n 8:30 am-4:30 pm";"(413) 774-5533";"Clerk’s Office";true;"(413) 774-5531";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 774-5328";"Clerk’s Office";true;"(413) 774-2258";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Robin Massa\". \"Jurors Only\".";None detected;Not yet handled
"Orange District Court";https://www.mass.gov/locations/orange-district-court;"This court serves Athol, Erving, Leverett, New Salem, Orange, Shutesbury, Warwick, and Wendell.";"1 Court Square, Orange, MA 01364";"Monday - Friday: \n 8:30 am-4:30 pm";"(978) 544-8277";"Clerk’s Office";true;"(978) 544-8281";"Probation Department";false;"(978) 544-2804";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(978) 544-5204";"Clerk’s Office";true;"(978) 544-0927";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Jurors Only\".";None detected;Not yet handled
"Western Housing Court - Greenfield Session";https://www.mass.gov/locations/western-housing-court-greenfield-session;"The Western Housing Court in Greenfield serves Ashfield, Bernardston, Buckland, Charlemont, Colrain, Conway, Deerfield, Erving, Gill, Greenfield, Hawley, Heath, Leverett, Leyden, Monroe, Montague, New Salem, Northfield, Orange, Rowe, Shelburne, Shutesbury, Sunderland, Warwick, Wendell and Whately.";"43 Hope St., Greenfield, MA 01301";"This location is open only when court is in session Friday morning.";"(413) 748-7838";"Clerk's Office and Housing Specialist Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 732-4607";"Clerk's Office and Housing Specialist Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Elizabeth Cruz\".";None detected;Not yet handled
"Greenfield Juvenile Court";https://www.mass.gov/locations/greenfield-juvenile-court;"The Franklin-Hampshire Counties Juvenile Court in Greenfield serves Ashfield, Bernardston, Buckland, Charlemont, Colrain, Conway, Deerfield, Gill, Greenfield, Hawley, Heath, Leyden, Monroe, Montague, Northfield, Rowe, Shelburne, Sunderland and Whately.\n\nHampshire County Juvenile Court jury cases are held at the Northampton District Court.  Jury cases in Franklin County (including Athol which is in Worcester County) are held at the Greenfield Juvenile Court.";"43 Hope St., Greenfield, MA 01302";"Add hours info here";"(413) 775-0014";"Clerk's Office & Probation Department";true;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 775-9201";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Carrie Mayer\". \"Jurors Only\".";None detected;Not yet handled
"Orange Juvenile Court";https://www.mass.gov/locations/orange-juvenile-court;"The Franklin-Hampshire Counties Juvenile Court in Orange serves Athol, Erving, Leverett, New Salem, Orange, Shutesbury, Warwick and Wendell.\nHampshire County Juvenile Court jury cases are held at the Northampton District Court.  Jury cases in Franklin County (including Athol which is in Worcester County) are held at the Greenfield Juvenile Court.)";"1 Court Square, Orange, MA 01364";"Hours vary";"(978) 544-5125";"Clerk's Office";true;"(978) 544-5125";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Carrie Mayer\".";None detected;Not yet handled
"Belchertown Juvenile Court";https://www.mass.gov/locations/belchertown-juvenile-court;"The Franklin-Hampshire Counties Juvenile Court in Belchertown serves Belchertown, Granby and Ware.";"205 State St., Belchertown, MA 01007";"Hours vary";"(413) 323-4056";"Clerk's Office";true;"(413) 323-4056";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Carrie Mayer\".";None detected;Not yet handled
"Hadley Juvenile Court";https://www.mass.gov/locations/hadley-juvenile-court;"This court serves Amherst, Chesterfield, Cummington, Easthampton, Goshen, Hadley, Hatfield, Huntington, Middlefield, Northampton, Pelham, Plainfield, Southampton, South Hadley, Westhampton, Williamsburg and Worthington.";"116 Russell St., Route 9, Hadley, MA 01035";"Hours vary";"(413) 584-7686";"Clerk's Office";true;"(413) 584-7686";"Probation Department";false;"(413) 587-3056";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 587-0191";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Carrie Mayer\".";None detected;Not yet handled
"Franklin Probate and Family Court";https://www.mass.gov/locations/franklin-probate-and-family-court;"This court serves all cities and towns in Franklin County.\n\nThe mailing address for this court is:\n\n43 Hope St., P.O. Box 590, Greenfield, MA 01302";"43 Hope St., Greenfield, MA 01302";"Monday - Friday: \n 8:00 am-4:30 pm";"(413) 774-7011";"Register's Office";false;"(413) 774-2229";"Probation Department";false;"(413) 774-3364";"TTY";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 774-3829";None detected;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Sherry Chaffee\".";None detected;Not yet handled
"Franklin County Superior Court";https://www.mass.gov/locations/franklin-county-superior-court;"This court serves all the cities and towns of Franklin County.";"43 Hope St., Greenfield, MA 01301";"Monday - Friday: \n 8:30 am-4:30 pm";"(413) 775-7400";"Clerk's Office";true;"(413) 773-7249";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"(413) 774-4770";"Clerk's Office";true;"(413) 774-3283";"Probation Department";false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;N/A;N/A;false;"\"Amanda LeBlanc\". \"Heather Barton\". \"Jurors Only\".";None detected;Not yet handled
